user,channel,message,timestamp
zenith_,healthygamer_gg ,Pog,2021-07-16 14:31:44
jotunspor,healthygamer_gg ,EZ Clap just chill,2021-07-16 14:31:45
syrensmh,healthygamer_gg ,EZ,2021-07-16 14:31:45
killermonk_ow,healthygamer_gg ,LULW,2021-07-16 14:31:45
eatdoge1,healthygamer_gg ,EZ,2021-07-16 14:31:46
teddybunz_,healthygamer_gg ,POGGERS,2021-07-16 14:31:46
jackjoejacket,healthygamer_gg ,"Hehehehe dreams, yah",2021-07-16 14:31:47
flaredrip,healthygamer_gg ,BibleThump,2021-07-16 14:31:47
sixxxxxx_,healthygamer_gg ,KEKW,2021-07-16 14:31:49
seductive_nerd,healthygamer_gg ,create a cult YEP,2021-07-16 14:31:49
quinndt,healthygamer_gg ,EZ,2021-07-16 14:31:50
furi0uspl4yer,healthygamer_gg ,very pog,2021-07-16 14:31:50
heoz,healthygamer_gg ,he is tho,2021-07-16 14:31:50
yaboidrewski,healthygamer_gg ,do both,2021-07-16 14:31:51
n3ptun,healthygamer_gg ,FeelsStrongMan Clap,2021-07-16 14:31:51
gecklord,healthygamer_gg ,EZ sub,2021-07-16 14:31:52
staralfur12,healthygamer_gg ,Honestly just get an RTX 3090 and your life is set,2021-07-16 14:31:54
buttfarm_poker_,healthygamer_gg ,ECLIPSE DR K POGGERS,2021-07-16 14:31:55
general_pickleton,healthygamer_gg ,YEP start a cult YEP,2021-07-16 14:31:56
onionkitten,healthygamer_gg ,man we put a lot of pressure on ourselves these days,2021-07-16 14:31:56
kogli,healthygamer_gg ,WHAT DID I MISS is he a chad ?,2021-07-16 14:31:57
drteethcheerios,healthygamer_gg ,ez dubs,2021-07-16 14:31:57
kracked_egg,healthygamer_gg ,EZ strimmer,2021-07-16 14:31:57
tingtwl,healthygamer_gg ,OOOO,2021-07-16 14:31:57
xicyaf,healthygamer_gg ,porque no los dos?,2021-07-16 14:31:58
ivananarchist2505,healthygamer_gg ,like angel and devil DarkMode DarkMode,2021-07-16 14:31:58
opx_tv,healthygamer_gg ,monkaW CULT LEADER,2021-07-16 14:31:58
mythicalwrinkle,healthygamer_gg :i dont wanna eat boogers anymore ,(,2021-07-16 14:31:59
hubeyeye,healthygamer_gg ,KEKW smth like that,2021-07-16 14:31:59
kingkrishlive,healthygamer_gg ,Clap,2021-07-16 14:31:59
a_rutabaga,healthygamer_gg ,cult leader YEP,2021-07-16 14:32:00
flaredrip,healthygamer_gg ,IT'S DIFFICULT IN TODAY'S TIME BibleThump,2021-07-16 14:32:00
econmusic,healthygamer_gg :just exist ,),2021-07-16 14:32:01
hentai_paintai,healthygamer_gg ,JUST DO BOTH KEKW,2021-07-16 14:32:03
revanzim,healthygamer_gg ,two wolves,2021-07-16 14:32:04
lilsmokeytv,healthygamer_gg ,monkaS put a line,2021-07-16 14:32:04
teddybunz_,healthygamer_gg ,Hasan #2 EZ,2021-07-16 14:32:05
killermonk_ow,healthygamer_gg ,TWO PATHS,2021-07-16 14:32:05
jaytea111,healthygamer_gg ,", come out as gey",2021-07-16 14:32:07
loern,healthygamer_gg ,Start a cult like Dr K EZ Clap,2021-07-16 14:32:07
isunless,healthygamer_gg :@econmusic ,),2021-07-16 14:32:07
bigbrainplays7,healthygamer_gg :Hybrid class unlocked ,),2021-07-16 14:32:09
konkerinjo,healthygamer_gg ,scratch,2021-07-16 14:32:09
usjsjsusjdnsjsue,healthygamer_gg ,u look like a dreamy sand  princess,2021-07-16 14:32:09
staralfur12,healthygamer_gg ,Hasan 2.0 Pog,2021-07-16 14:32:10
modxta23,healthygamer_gg ,BECOME A CULT LEADER LULW,2021-07-16 14:32:10
ilovenuggets,healthygamer_gg ,"@QuinnDT, yo happythoHug",2021-07-16 14:32:13
n3ptun,healthygamer_gg ,CHAD EZ,2021-07-16 14:32:13
lukassasf,healthygamer_gg ,i can relate,2021-07-16 14:32:13
somakarma,healthygamer_gg ,Streamers changing the world OMEGALUL,2021-07-16 14:32:14
tiltproofnchill,healthygamer_gg ,I'd watch his stream,2021-07-16 14:32:14
radare3,healthygamer_gg ,adidas CHAD,2021-07-16 14:32:14
crunchynuts,healthygamer_gg ,"I dont think it's a pull between two worlds, I think he doesn't find any of it fulfilling",2021-07-16 14:32:15
drosttan,healthygamer_gg ,CHAD,2021-07-16 14:32:16
killermonk_ow,healthygamer_gg ,ADIDAS YEP,2021-07-16 14:32:16
vincain,healthygamer_gg ,EZ,2021-07-16 14:32:17
fireballtheferret,healthygamer_gg ,I would follow this guy if he became a Twitch nutritionist!,2021-07-16 14:32:17
chrisdoff,healthygamer_gg ,Chadidas,2021-07-16 14:32:19
azrl3l,healthygamer_gg ,ADIDAS CHAD Pog,2021-07-16 14:32:19
isunless,healthygamer_gg ,friday my dudes AYAYA,2021-07-16 14:32:19
crozjc,healthygamer_gg ,monkaW,2021-07-16 14:32:19
hubeyeye,healthygamer_gg ,adidaswhatever YEP,2021-07-16 14:32:19
thecupcakehero,healthygamer_gg ,adidas sponsor,2021-07-16 14:32:20
canef13,healthygamer_gg ,friday friday,2021-07-16 14:32:21
kwesiquest,healthygamer_gg ,adidas EZ,2021-07-16 14:32:22
stigjo,healthygamer_gg ,monkaHmm,2021-07-16 14:32:22
gecklord,healthygamer_gg ,weekend monkaW,2021-07-16 14:32:23
klitkommanda,healthygamer_gg ,Sports chat or twitch chat,2021-07-16 14:32:23
aqualyn,healthygamer_gg ,WutFace,2021-07-16 14:32:23
modxta23,healthygamer_gg ,monkaW,2021-07-16 14:32:25
vickvon,healthygamer_gg ,is he a streamer?????,2021-07-16 14:32:25
massivelegendd,healthygamer_gg ,chadidas,2021-07-16 14:32:25
egohaze,healthygamer_gg ,AYAYA,2021-07-16 14:32:25
seductive_nerd,healthygamer_gg ,monkaW,2021-07-16 14:32:26
killermonk_ow,healthygamer_gg ,AYAYA Clap MY MAN,2021-07-16 14:32:26
quartzl2,healthygamer_gg ,AYAYA,2021-07-16 14:32:27
n3ptun,healthygamer_gg ,AYAYA,2021-07-16 14:32:27
frostnetz,healthygamer_gg ,Happy Friday meine Kerle,2021-07-16 14:32:27
helvetianhobbit,healthygamer_gg ,AYAYA,2021-07-16 14:32:28
mightylion,healthygamer_gg ,Sadge,2021-07-16 14:32:29
jaytea111,healthygamer_gg ,addidas,2021-07-16 14:32:29
asprint33,healthygamer_gg ,0+ LULW,2021-07-16 14:32:29
staralfur12,healthygamer_gg ,LULW,2021-07-16 14:32:30
valeera_kreygasm,healthygamer_gg ,AYAYA,2021-07-16 14:32:30
gcjream,healthygamer_gg ,Nothing,2021-07-16 14:32:30
vincain,healthygamer_gg ,monkaW,2021-07-16 14:32:31
azrl3l,healthygamer_gg ,AYAYA,2021-07-16 14:32:31
yhnu4,healthygamer_gg ,AYAYA,2021-07-16 14:32:31
xicyaf,healthygamer_gg ,Sadge,2021-07-16 14:32:32
xaqin,healthygamer_gg ,monkaS,2021-07-16 14:32:32
brunix126,healthygamer_gg ,WATCH ME AYAYA,2021-07-16 14:32:32
ilovenuggets,healthygamer_gg ,trick question monkaW,2021-07-16 14:32:32
opx_tv,healthygamer_gg ,NaM,2021-07-16 14:32:32
kwesiquest,healthygamer_gg ,AYAYA,2021-07-16 14:32:32
hendrixcr,healthygamer_gg ,monkaW,2021-07-16 14:32:32
konkydawng,healthygamer_gg ,they remain the same,2021-07-16 14:32:32
jotunspor,healthygamer_gg ,AYAYA WTF,2021-07-16 14:32:33
stigjo,healthygamer_gg ,NaM,2021-07-16 14:32:33
canef13,healthygamer_gg ,5Head,2021-07-16 14:32:34
wasaki101,healthygamer_gg ,dreamy sand prince LMAO,2021-07-16 14:32:34
flamehotsoda,healthygamer_gg ,0,2021-07-16 14:32:35
fahd_khan,healthygamer_gg ,Sadge,2021-07-16 14:32:35
dckrillin,healthygamer_gg ,5Head,2021-07-16 14:32:35
skullmt,healthygamer_gg ,thank god it's friday,2021-07-16 14:32:35
healthygamer_gg,healthygamer_gg ,AYAYA,2021-07-16 14:32:36
hooyahah,healthygamer_gg ,NANI?!,2021-07-16 14:32:36
buttfarm_poker_,healthygamer_gg ,POGGERS !? POGGERS !? POGGERS !?,2021-07-16 14:32:36
jkspice420,healthygamer_gg ,??????????,2021-07-16 14:32:36
lucadmey,healthygamer_gg ,???,2021-07-16 14:32:37
samanuelcz,healthygamer_gg ,AYAYA,2021-07-16 14:32:37
error_40420,healthygamer_gg ,?,2021-07-16 14:32:37
aqualyn,healthygamer_gg ,LUL,2021-07-16 14:32:37
flaredrip,healthygamer_gg ,OOOOF BibleThump,2021-07-16 14:32:37
replaykay,healthygamer_gg ,5Head,2021-07-16 14:32:38
seductive_nerd,healthygamer_gg ,5Head,2021-07-16 14:32:38
general_pickleton,healthygamer_gg ,5Head,2021-07-16 14:32:38
vi_neuro,healthygamer_gg ,5Head,2021-07-16 14:32:38
n3ptun,healthygamer_gg ,5Head Clap,2021-07-16 14:32:38
a_salt_rifle,healthygamer_gg ,what,2021-07-16 14:32:38
killermonk_ow,healthygamer_gg ,??????????????,2021-07-16 14:32:39
modxta23,healthygamer_gg ,5Head,2021-07-16 14:32:39
smorc11,healthygamer_gg ,Pog,2021-07-16 14:32:39
margololita,healthygamer_gg ,POGGERS,2021-07-16 14:32:39
goqu_888,healthygamer_gg ,???,2021-07-16 14:32:39
windcaller_,healthygamer_gg ,5Head,2021-07-16 14:32:39
quinndt,healthygamer_gg ,ilovenuggets asleepyLoves,2021-07-16 14:32:40
nogg_noskill,healthygamer_gg ,5Head,2021-07-16 14:32:40
dcyxp,healthygamer_gg ,KEKWait,2021-07-16 14:32:40
box_tv,healthygamer_gg ,YEP,2021-07-16 14:32:40
valeera_kreygasm,healthygamer_gg ,5Head,2021-07-16 14:32:40
hentai_paintai,healthygamer_gg ,???,2021-07-16 14:32:40
kracked_egg,healthygamer_gg ,AYAYA,2021-07-16 14:32:41
crozjc,healthygamer_gg ,Jebaited,2021-07-16 14:32:41
lukassasf,healthygamer_gg ,AYAYA,2021-07-16 14:32:41
yhnu4,healthygamer_gg ,5Head,2021-07-16 14:32:41
zilchzilchzilch,healthygamer_gg ,EZ,2021-07-16 14:32:41
loern,healthygamer_gg ,5Head,2021-07-16 14:32:42
tray_56,healthygamer_gg ,5Head,2021-07-16 14:32:42
xicyaf,healthygamer_gg ,?????????????,2021-07-16 14:32:42
klitkommanda,healthygamer_gg ,WOAH POGGERS,2021-07-16 14:32:42
singlebowl,healthygamer_gg ,⁉️⁉️⁉️⁉️⁉️,2021-07-16 14:32:42
cloudsjr,healthygamer_gg ,true,2021-07-16 14:32:42
bwade95200,healthygamer_gg ,AYAYA,2021-07-16 14:32:42
br1an_23,healthygamer_gg ,5Head wow,2021-07-16 14:32:42
creepyweeper,healthygamer_gg ,galaxy brain,2021-07-16 14:32:42
konkydawng,healthygamer_gg ,CORRECT,2021-07-16 14:32:42
staralfur12,healthygamer_gg ,AYAYA WTF,2021-07-16 14:32:42
kwesiquest,healthygamer_gg ,5Head,2021-07-16 14:32:43
bigbrainplays7,healthygamer_gg :Can't fail ,),2021-07-16 14:32:43
quantumpineapple,healthygamer_gg ,"Yus, watch more anime!",2021-07-16 14:32:44
keralin99,healthygamer_gg ,5Head ??,2021-07-16 14:32:44
syrensmh,healthygamer_gg ,wait what 5Head,2021-07-16 14:32:44
kappaspammer9000,healthygamer_gg ,??????,2021-07-16 14:32:44
shadowars33,healthygamer_gg ,5Head,2021-07-16 14:32:45
jaytea111,healthygamer_gg ,but cringe,2021-07-16 14:32:45
iwanthotdog,healthygamer_gg ,9999999,2021-07-16 14:32:45
radare3,healthygamer_gg ,every one,2021-07-16 14:32:45
egohaze,healthygamer_gg ,nothing really matters 4Head,2021-07-16 14:32:46
copiuminhaler,healthygamer_gg ,AYAYA more anime it is,2021-07-16 14:32:46
randomfdomi,healthygamer_gg ,GOTEM,2021-07-16 14:32:46
brunix126,healthygamer_gg ,at least 2 days,2021-07-16 14:32:47
lucadmey,healthygamer_gg ,all,2021-07-16 14:32:47
kogli,healthygamer_gg ,5Head,2021-07-16 14:32:47
error_40420,healthygamer_gg ,all of them,2021-07-16 14:32:48
ishammahajan,healthygamer_gg ,???,2021-07-16 14:32:48
seductive_nerd,healthygamer_gg ,0,2021-07-16 14:32:48
modxta23,healthygamer_gg ,10000,2021-07-16 14:32:50
shin_ftw,healthygamer_gg ,3,2021-07-16 14:32:50
zeekamika,healthygamer_gg ,GUESS WE BINGEING ANIME THIS WEEKEND BOIS,2021-07-16 14:32:50
zaggy_legion,healthygamer_gg ,0,2021-07-16 14:32:51
fahd_khan,healthygamer_gg ,EZ,2021-07-16 14:32:53
ghostchili,healthygamer_gg ,LUL,2021-07-16 14:32:53
jamkaman,healthygamer_gg ,OMEGALUL,2021-07-16 14:32:53
mrsmokey013,healthygamer_gg ,more than 2,2021-07-16 14:32:53
numbnumbnut,healthygamer_gg ,its dynamic?,2021-07-16 14:32:53
loern,healthygamer_gg ,about tree fiddy,2021-07-16 14:32:54
storm55910,healthygamer_gg ,monkaHmm,2021-07-16 14:32:54
killermonk_ow,healthygamer_gg ,5 YEARS,2021-07-16 14:32:54
keralin99,healthygamer_gg ,16 years,2021-07-16 14:32:55
lilsmokeytv,healthygamer_gg ,6,2021-07-16 14:32:55
sadkittyhours,healthygamer_gg ,sogTetra sogTetra,2021-07-16 14:32:55
xaqin,healthygamer_gg ,forever,2021-07-16 14:32:55
petgirlbecky,healthygamer_gg ,My mind just exploded.,2021-07-16 14:32:55
canef13,healthygamer_gg ,years,2021-07-16 14:32:56
konkydawng,healthygamer_gg ,so you keep  false starting when you don't do anything,2021-07-16 14:32:57
rexhappy,healthygamer_gg ,years,2021-07-16 14:32:57
thatsproto,healthygamer_gg ,Thats incorrect,2021-07-16 14:32:57
klitkommanda,healthygamer_gg ,that just fucking completely blew my mind,2021-07-16 14:32:57
asprint33,healthygamer_gg ,3 years,2021-07-16 14:32:57
teb_1,healthygamer_gg ,1 day,2021-07-16 14:32:57
bwade95200,healthygamer_gg ,15 years?,2021-07-16 14:32:58
sercooper,healthygamer_gg ,7 lifetimes,2021-07-16 14:32:58
jackjoejacket,healthygamer_gg ,No difference,2021-07-16 14:32:58
yhnu4,healthygamer_gg ,5 ?,2021-07-16 14:33:01
error_40420,healthygamer_gg ,unknown,2021-07-16 14:33:02
jamkaman,healthygamer_gg ,LULW,2021-07-16 14:33:03
inomylove18,healthygamer_gg ,DansGame,2021-07-16 14:33:04
nogg_noskill,healthygamer_gg ,PepeLaugh,2021-07-16 14:33:04
kracked_egg,healthygamer_gg ,@ZeekaMika lETS GOO,2021-07-16 14:33:05
somakarma,healthygamer_gg ,2 weeks,2021-07-16 14:33:05
buttfarm_poker_,healthygamer_gg ,YOU CANT QUANTIFY THAT 5Head,2021-07-16 14:33:05
isunless,healthygamer_gg ,4????,2021-07-16 14:33:06
n3ptun,healthygamer_gg ,4 EZ,2021-07-16 14:33:06
icyryno,healthygamer_gg ,a lifetime,2021-07-16 14:33:06
xicyaf,healthygamer_gg ,WAYTOODANK,2021-07-16 14:33:06
replaykay,healthygamer_gg ,4?!,2021-07-16 14:33:06
burstlance,healthygamer_gg ,who knows,2021-07-16 14:33:07
vacilisco,healthygamer_gg ,4? CHAD,2021-07-16 14:33:07
thatsproto,healthygamer_gg ,Physical condition degrades if not maintained,2021-07-16 14:33:08
kogli,healthygamer_gg ,brb getting a smokin hot wife,2021-07-16 14:33:08
5dollarshake_,healthygamer_gg ,8 years,2021-07-16 14:33:08
sercooper,healthygamer_gg ,4??????,2021-07-16 14:33:08
buttbag__,healthygamer_gg ,FOUR?,2021-07-16 14:33:08
staralfur12,healthygamer_gg ,4 LMFAO,2021-07-16 14:33:09
aqualyn,healthygamer_gg ,4 ?!,2021-07-16 14:33:09
funlvngcrmnl,healthygamer_gg ,unknown,2021-07-16 14:33:09
hubeyeye,healthygamer_gg ,4?,2021-07-16 14:33:10
mfkillionaire,healthygamer_gg ,4?????,2021-07-16 14:33:10
bangladeshi_bean,healthygamer_gg ,4 EZ,2021-07-16 14:33:10
fuzzypaint_420,healthygamer_gg ,4 EZ,2021-07-16 14:33:11
norbiej,healthygamer_gg ,4 PogChamp damn he fast,2021-07-16 14:33:11
zedbrains,healthygamer_gg ,Four??,2021-07-16 14:33:11
dontgiftme,healthygamer_gg ,just 4 OMEGALUL,2021-07-16 14:33:11
duckdotduck,healthygamer_gg ,4,2021-07-16 14:33:11
margololita,healthygamer_gg ,LMFAOOOOO,2021-07-16 14:33:11
tommguy,healthygamer_gg ,4???? SO FAST KEKW,2021-07-16 14:33:11
kappaspammer9000,healthygamer_gg ,4 EZ,2021-07-16 14:33:12
teb_1,healthygamer_gg ,then wot? 4Head#,2021-07-16 14:33:12
tiltproofnchill,healthygamer_gg ,4 EZ,2021-07-16 14:33:12
marrmann,healthygamer_gg ,Hoooly,2021-07-16 14:33:13
flaredrip,healthygamer_gg ,4? Cap,2021-07-16 14:33:13
fahd_khan,healthygamer_gg ,5Head,2021-07-16 14:33:13
method_0,healthygamer_gg ,Lmao,2021-07-16 14:33:14
rexhappy,healthygamer_gg ,12,2021-07-16 14:33:14
creepyweeper,healthygamer_gg ,4??? guy is ambitions,2021-07-16 14:33:14
sssandeh,healthygamer_gg ,more like 10,2021-07-16 14:33:15
geauxtama,healthygamer_gg ,4?!,2021-07-16 14:33:15
mythicalwrinkle,healthygamer_gg ,QUICK MATH,2021-07-16 14:33:15
palsbro,healthygamer_gg ,monkaHmm right,2021-07-16 14:33:16
usjsjsusjdnsjsue,healthygamer_gg ,welcum to me bizare,2021-07-16 14:33:16
numbnumbnut,healthygamer_gg ,4 Sadge,2021-07-16 14:33:16
vanitum,healthygamer_gg ,"i was thinking 10, but 4?",2021-07-16 14:33:17
replaykay,healthygamer_gg ,EZ 4 IS ALL I NEED,2021-07-16 14:33:17
kumabearx93,healthygamer_gg ,5-7 years?,2021-07-16 14:33:17
freedomsock,healthygamer_gg ,4>?>????? LULW what,2021-07-16 14:33:17
oneonezero,healthygamer_gg ,"Damn, for me I would need a new character",2021-07-16 14:33:17
shoonkey,healthygamer_gg ,BRO 4? EZ,2021-07-16 14:33:17
tech_teller,healthygamer_gg ,quick maths,2021-07-16 14:33:17
error_40420,healthygamer_gg ,1300 days EZ,2021-07-16 14:33:17
radare3,healthygamer_gg ,5Head,2021-07-16 14:33:18
unrul3r,healthygamer_gg ,He's a runner alright KEKW,2021-07-16 14:33:18
jaytea111,healthygamer_gg ,12,2021-07-16 14:33:19
gdragooon1,healthygamer_gg ,4 THAT EZ,2021-07-16 14:33:19
vickvon,healthygamer_gg ,4???? holy shit,2021-07-16 14:33:20
isunless,healthygamer_gg ,1460,2021-07-16 14:33:20
thekaioken,healthygamer_gg ,quick maths KEKW,2021-07-16 14:33:21
tommguy,healthygamer_gg ,SPEEDRUNNING POGGERS,2021-07-16 14:33:21
danny3stacks,healthygamer_gg ,2 yil,2021-07-16 14:33:22
jkspice420,healthygamer_gg ,quick maffs,2021-07-16 14:33:23
gcjream,healthygamer_gg ,Depends,2021-07-16 14:33:24
xicyaf,healthygamer_gg ,more like 7,2021-07-16 14:33:24
flaredrip,healthygamer_gg ,4? U CAN'T BRO BibleThump,2021-07-16 14:33:25
iwanthotdog,healthygamer_gg ,4 years + 3 LULW,2021-07-16 14:33:25
canef13,healthygamer_gg ,5Head,2021-07-16 14:33:26
crozjc,healthygamer_gg ,hes an athlete chat LULW,2021-07-16 14:33:27
fahd_khan,healthygamer_gg ,PepeLaugh,2021-07-16 14:33:27
sahneschleuder1,healthygamer_gg ,just 4?,2021-07-16 14:33:27
killermonk_ow,healthygamer_gg ,True,2021-07-16 14:33:28
seductive_nerd,healthygamer_gg ,monkaHmm,2021-07-16 14:33:28
freedomsock,healthygamer_gg ,That'd take me 15 years KEKW,2021-07-16 14:33:28
modxta23,healthygamer_gg ,5Head,2021-07-16 14:33:29
superbitter,healthygamer_gg ,got em,2021-07-16 14:33:29
somakarma,healthygamer_gg ,4 ?!?!,2021-07-16 14:33:30
jaytea111,healthygamer_gg ,1,2021-07-16 14:33:30
boypacho,healthygamer_gg ,@oneonezero  lol,2021-07-16 14:33:31
ilovenuggets,healthygamer_gg ,dont fall for it LULW,2021-07-16 14:33:35
jackjoejacket,healthygamer_gg ,1300 days,2021-07-16 14:33:36
nalenium,healthygamer_gg ,But if you keep taking those 3 day breaks tho,2021-07-16 14:33:37
samanuelcz,healthygamer_gg ,thats my thinking 5Head,2021-07-16 14:33:38
supadupaguy,healthygamer_gg ,TIME,2021-07-16 14:33:38
moderatedman,healthygamer_gg ,3 days x 52 LULW,2021-07-16 14:33:38
konkydawng,healthygamer_gg ,nothin,2021-07-16 14:33:39
palsbro,healthygamer_gg ,PepoG procrastinate more,2021-07-16 14:33:39
absenceow,healthygamer_gg ,hes gonna fall for it,2021-07-16 14:33:39
kingkrishlive,healthygamer_gg ,Whats Kotour?,2021-07-16 14:33:39
numbnumbnut,healthygamer_gg ,challenge it dom,2021-07-16 14:33:40
egohaze,healthygamer_gg ,Pog Kotor,2021-07-16 14:33:40
dedknd,healthygamer_gg ,the slippery slope,2021-07-16 14:33:40
dcyxp,healthygamer_gg ,Jebaited,2021-07-16 14:33:41
sercooper,healthygamer_gg :League addiction ,(,2021-07-16 14:33:41
modxta23,healthygamer_gg ,PepoG DO NOTHING KEKW,2021-07-16 14:33:41
vidilian14,healthygamer_gg ,thats dangerous thinking,2021-07-16 14:33:42
norbiej,healthygamer_gg :few dollar on gog ,),2021-07-16 14:33:42
buttfarm_poker_,healthygamer_gg ,KOTOR POGGERS GREAT GAME,2021-07-16 14:33:42
error_40420,healthygamer_gg ,because 3hrs will turn into 1 month,2021-07-16 14:33:44
the_kebob,healthygamer_gg ,Kotor pog,2021-07-16 14:33:45
bloody_orchid,healthygamer_gg ,1 week,2021-07-16 14:33:45
cybercleric,healthygamer_gg ,I kove KOTOR 🙂,2021-07-16 14:33:45
aqualyn,healthygamer_gg ,uh oh,2021-07-16 14:33:46
tusonator,healthygamer_gg ,But if you keep wasting 2 days over & over though...,2021-07-16 14:33:46
kogli,healthygamer_gg ,Poggers KOTOR,2021-07-16 14:33:46
seductive_nerd,healthygamer_gg ,PepoG,2021-07-16 14:33:47
19roy50,healthygamer_gg ,kotor Pog,2021-07-16 14:33:47
baleraoprafulchandra,healthygamer_gg ,!prime,2021-07-16 14:33:50
revanzim,healthygamer_gg ,based kotor,2021-07-16 14:33:50
streamelements,healthygamer_gg :You can sub for free with Twitch Prime (https,"//twitch.amazon.com/prime ). Alongside supporting mental health for gamers, the stream, and DrK, you'll gain access to game and in-game loot, too. Just link any Amazon Prime account to your Twitch account!",2021-07-16 14:33:50
loern,healthygamer_gg ,PepoG play more video games,2021-07-16 14:33:50
konkydawng,healthygamer_gg ,im bout to play swotor actually PogChamp,2021-07-16 14:33:50
eirben,healthygamer_gg ,Jebaited inc,2021-07-16 14:33:51
jkspice420,healthygamer_gg ,that's days could've been spent for the goal,2021-07-16 14:33:53
xaqin,healthygamer_gg ,the problem is it's not just 1 or 2 weeks Kappa,2021-07-16 14:33:54
iwanthotdog,healthygamer_gg ,it doesn't stop at 3 days,2021-07-16 14:33:55
absenceow,healthygamer_gg ,rationalising PepeLaugh,2021-07-16 14:33:55
hooyahah,healthygamer_gg ,cost more in the grand scheme,2021-07-16 14:33:55
zaggy_legion,healthygamer_gg ,KotOR GOATED GAME,2021-07-16 14:33:55
radare3,healthygamer_gg ,yep,2021-07-16 14:33:55
jaytea111,healthygamer_gg ,so much time go get it,2021-07-16 14:33:58
teddybunz_,healthygamer_gg ,4 years+(3 days)^x,2021-07-16 14:33:59
kingkrishlive,healthygamer_gg ,@EirBen KEKW,2021-07-16 14:34:02
mythicalwrinkle,healthygamer_gg ,I think its because Lee from naruto had to train everyday,2021-07-16 14:34:04
margololita,healthygamer_gg ,but would the friends allow you to reach the goal either???,2021-07-16 14:34:04
newcenturytrader,healthygamer_gg ,opportunity cost,2021-07-16 14:34:05
jaytea111,healthygamer_gg ,make new plan now,2021-07-16 14:34:08
markeepo,healthygamer_gg ,"0,2%",2021-07-16 14:34:08
xicyaf,healthygamer_gg ,🧠,2021-07-16 14:34:11
seductive_nerd,healthygamer_gg ,5Head,2021-07-16 14:34:13
usjsjsusjdnsjsue,healthygamer_gg ,u were fukin jackin like a coked up Dracula,2021-07-16 14:34:15
pogchamp_is_whack30303030,healthygamer_gg :this is your brain:  This is your brain on drugs,,2021-07-16 14:34:18
thefrocommander,healthygamer_gg ,gut health is very important for mental health as well,2021-07-16 14:34:18
jaytea111,healthygamer_gg ,glow up now or face the wrath of my pet cat fluffles,2021-07-16 14:34:25
konkydawng,healthygamer_gg ,brain  don't see 5 years brain sees 5 sesc,2021-07-16 14:34:25
amatuerhour,healthygamer_gg ,@TheFroCommander yis,2021-07-16 14:34:26
